2.4285714285714284,3.142857142857143,4.428571428571429,3.2857142857142856,4.0,3.857142857142857,2.857142857142857,3.7142857142857144,3.7142857142857144,3.5714285714285716,4.142857142857143,3.5714285714285716,2.5714285714285716,3.142857142857143,3.142857142857143
4.428571428571429,4.714285714285714,4.0,4.285714285714286,4.571428571428571,4.285714285714286,3.2857142857142856,3.142857142857143,3.142857142857143,4.571428571428571,4.571428571428571,4.285714285714286,3.142857142857143,3.857142857142857,4.0
4.0,4.285714285714286,6.142857142857143,4.571428571428571,4.714285714285714,2.4285714285714284,3.7142857142857144,2.7142857142857144,3.142857142857143,3.4285714285714284,4.571428571428571,4.285714285714286,4.0,3.857142857142857,5.428571428571429
7.142857142857143,6.714285714285714,7.714285714285714,6.428571428571429,8.714285714285714,5.428571428571429,4.571428571428571,6.285714285714286,5.285714285714286,4.142857142857143,4.142857142857143,4.142857142857143,4.714285714285714,4.285714285714286,5.428571428571429
8.857142857142858,9.142857142857142,9.571428571428571,9.142857142857142,9.714285714285714,10.142857142857142,9.285714285714286,10.142857142857142,10.571428571428571,9.142857142857142,10.142857142857142,9.428571428571429,9.571428571428571,9.428571428571429,9.0
3.2857142857142856,3.142857142857143,2.857142857142857,3.857142857142857,2.2857142857142856,4.142857142857143,4.714285714285714,3.5714285714285716,3.5714285714285716,4.714285714285714,3.857142857142857,5.285714285714286,5.428571428571429,4.428571428571429,5.571428571428571
6.714285714285714,7.857142857142857,5.571428571428571,8.0,7.428571428571429,8.428571428571429,7.857142857142857,8.142857142857142,8.571428571428571,7.714285714285714,7.142857142857143,7.285714285714286,7.571428571428571,7.428571428571429,6.714285714285714
4.857142857142857,3.7142857142857144,3.857142857142857,3.142857142857143,3.4285714285714284,4.714285714285714,4.428571428571429,4.714285714285714,4.714285714285714,3.857142857142857,4.285714285714286,3.7142857142857144,4.714285714285714,5.285714285714286,4.0
10.428571428571429,10.285714285714286,8.714285714285714,10.142857142857142,7.0,8.0,10.285714285714286,8.571428571428571,7.571428571428571,10.142857142857142,9.142857142857142,9.857142857142858,10.0,9.857142857142858,9.428571428571429
6.0,4.857142857142857,4.571428571428571,5.0,5.428571428571429,5.428571428571429,6.142857142857143,5.857142857142857,6.142857142857143,6.0,5.857142857142857,5.714285714285714,5.714285714285714,6.0,5.285714285714286
7.857142857142857,8.142857142857142,8.571428571428571,8.142857142857142,8.714285714285714,9.142857142857142,8.857142857142858,9.142857142857142,9.571428571428571,8.714285714285714,8.142857142857142,8.428571428571429,8.571428571428571,8.428571428571429,8.0
